Id,SalePrice
1694,183550.984375
1695,164573.5625
1696,275216.0625
1697,172871.9375
1698,388141.8125
1699,338967.15625
1700,255520.25
1701,252639.78125
1702,247521.75
1703,242427.109375
1704,284054.1875
1705,230904.78125
1706,414176.90625
1707,216850.4375
1708,208681.578125
1709,309867.75
1710,225393.875
1711,260005.0625
1712,244776.15625
1713,270268.125
1714,221794.671875
1715,213891.453125
1716,186471.46875
1717,169839.78125
1718,132330.75
1719,189380.515625
1720,231590.203125
1721,166491.328125
1722,128776.4921875
1723,157781.421875
1724,209937.015625
1725,246874.78125
1726,189412.21875
1727,152700.65625
1728,170187.171875
1729,172843.25
1730,164308.84375
1731,128254.1015625
1732,138698.640625
1733,117335.875
1734,116261.0859375
1735,135251.703125
1736,117000.6015625
1737,344709.375
1738,212870.515625
1739,283439.0625
1740,234521.96875
1741,189279.34375
1742,173951.828125
1743,176437.828125
1744,305719.125
1745,214025.34375
1746,210449.90625
1747,219536.5625
1748,236501.8125
1749,150316.6875
1750,126808.4609375
1751,247465.78125
1752,119793.640625
1753,153016.171875
1754,202841.375
1755,160072.875
1756,148284.359375
1757,122205.1875
1758,149427.609375
1759,157359.921875
1760,168366.6875
1761,143922.453125
1762,175250.453125
1763,177470.96875
1764,116735.8515625
1765,162359.625
1766,167068.609375
1767,213492.484375
1768,149211.09375
1769,177778.34375
1770,152289.53125
1771,134681.1875
1772,148471.9375
1773,136192.71875
1774,130920.265625
1775,148994.140625
1776,126186.9921875
1777,117675.625
1778,141641.765625
1779,115154.296875
1780,168743.25
1781,133450.390625
1782,93761.8046875
1783,136879.828125
1784,109244.3671875
1785,127452.9609375
1786,156370.828125
1787,159012.921875
1788,54776.0
1789,102132.0625
1790,76880.4140625
1791,180710.640625
1792,159799.328125
1793,129330.984375
1794,153892.3125
1795,131528.015625
1796,122240.2265625
1797,124974.7265625
1798,126520.515625
1799,116574.9375
1800,144976.046875
1801,134871.640625
1802,135320.390625
1803,150871.34375
1804,140917.859375
1805,138161.59375
1806,106699.9140625
1807,128096.03125
1808,121702.5625
1809,123346.828125
1810,149467.59375
1811,95233.171875
1812,100766.296875
1813,118995.8984375
1814,104687.2578125
1815,46943.33984375
1816,97929.34375
1817,119670.140625
1818,160847.796875
1819,116176.3984375
1820,19488.890625
1821,114484.2109375
1822,148557.453125
1823,34365.4765625
1824,146234.96875
1825,134408.890625
1826,95038.1875
1827,102504.9140625
1828,143971.109375
1829,122305.1171875
1830,147113.5625
1831,161486.375
1832,72606.5078125
1833,148677.8125
1834,124510.609375
1835,145885.796875
1836,130040.890625
1837,88205.5078125
1838,120084.5390625
1839,92824.6875
1840,174417.625
1841,141144.25
1842,79816.5390625
1843,133983.765625
1844,141869.5
1845,137298.9375
1846,148612.390625
1847,153023.890625
1848,51618.5234375
1849,126613.3046875
1850,121276.59375
1851,155233.640625
1852,120353.875
1853,132938.40625
1854,167397.28125
1855,130562.3046875
1856,211556.796875
1857,147948.515625
1858,137860.96875
1859,119182.6015625
1860,151232.515625
1861,120807.734375
1862,330723.34375
1863,328529.46875
1864,328853.15625
1865,358170.3125
1866,346467.21875
1867,233957.546875
1868,298637.75
1869,199646.484375
1870,243879.765625
1871,243986.21875
1872,178889.40625
1873,224775.609375
1874,138558.109375
1875,195982.0625
1876,199416.609375
1877,224657.75
1878,196690.203125
1879,137586.875
1880,134050.609375
1881,245760.359375
1882,244700.625
1883,188406.453125
1884,208001.015625
1885,254853.84375
1886,304364.53125
1887,207857.234375
1888,271539.625
1889,166444.953125
1890,126270.3828125
1891,137639.0625
1892,106291.015625
1893,134292.625
1894,134710.25
1895,137987.625
1896,123906.203125
1897,103266.3046875
1898,105034.9453125
1899,156191.421875
1900,145033.171875
1901,169506.640625
1902,146757.03125
1903,222518.015625
1904,152830.6875
1905,196554.21875
1906,182643.40625
1907,202014.921875
1908,113508.234375
1909,131374.265625
1910,120393.6953125
1911,220058.703125
1912,296446.25
1913,149802.796875
1914,50183.828125
1915,343132.0
1916,46875.5234375
1917,255799.515625
1918,141467.46875
1919,161588.640625
1920,137348.90625
1921,439128.0
1922,342682.03125
1923,215202.84375
1924,211178.625
1925,206951.515625
1926,380295.5625
1927,134052.1875
1928,161331.671875
1929,128585.5078125
1930,136522.390625
1931,138689.03125
1932,135733.625
1933,178177.328125
1934,178906.53125
1935,177479.109375
1936,187106.671875
1937,182994.5625
1938,181643.625
1939,243063.734375
1940,176414.96875
1941,173141.515625
1942,182797.59375
1943,201949.359375
1944,359546.1875
1945,397917.375
1946,132404.890625
1947,308179.21875
1948,178908.46875
1949,232525.234375
1950,181688.4375
1951,255247.40625
1952,199556.46875
1953,171621.0
1954,189418.71875
1955,134461.671875
1956,303105.15625
1957,153568.75
1958,305540.375
1959,128806.890625
1960,123653.2890625
1961,123510.9453125
1962,96085.8125
1963,105454.140625
1964,109526.0078125
1965,145272.96875
1966,148896.046875
1967,296786.46875
1968,450121.65625
1969,410794.84375
1970,477201.75
1971,437679.9375
1972,399227.96875
1973,259894.28125
1974,319225.875
1975,511729.40625
1976,266601.5
1977,338196.90625
1978,407402.96875
1979,331512.4375
1980,195305.40625
1981,364837.40625
1982,232934.0
1983,213086.34375
1984,164010.984375
1985,222272.875
1986,217588.359375
1987,170497.1875
1988,176584.8125
1989,189715.6875
1990,219398.0625
1991,240231.75
1992,215095.640625
1993,160038.546875
1994,239933.1875
1995,180095.578125
1996,248189.84375
1997,314085.65625
1998,355608.78125
1999,266898.34375
2000,311644.28125
2001,250184.015625
2002,247485.828125
2003,246089.515625
2004,267875.15625
2005,217290.234375
2006,231726.75
2007,241902.421875
2008,214958.734375
2009,197496.171875
2010,188253.265625
2011,146533.71875
2012,175971.703125
2013,188004.859375
2014,187885.0625
2015,199433.40625
2016,195623.90625
2017,197928.984375
2018,121038.5
2019,137467.390625
2020,100101.84375
2021,110988.96875
2022,181892.015625
2023,144525.3125
2024,244871.84375
2025,353484.0
2026,170686.546875
2027,152871.90625
2028,149702.75
2029,179367.96875
2030,272426.34375
2031,246917.75
2032,265095.375
2033,266535.0
2034,169237.984375
2035,212976.34375
2036,190025.390625
2037,197945.875
2038,316653.90625
2039,225398.96875
2040,360155.59375
2041,263346.90625
2042,196524.03125
2043,169779.90625
2044,150682.109375
2045,214216.734375
2046,140473.96875
2047,147796.671875
2048,140566.125
2049,132701.125
2050,178003.875
2051,108235.171875
2052,131940.4375
2053,147104.109375
2054,90214.7578125
2055,164314.890625
2056,136847.5625
2057,118256.96875
2058,219700.140625
2059,132436.078125
2060,174665.75
2061,177572.96875
2062,132721.0625
2063,117643.0703125
2064,144470.625
2065,120872.8203125
2066,162829.109375
2067,113882.34375
2068,112376.5390625
2069,85839.421875
2070,112088.6640625
2071,89506.4375
2072,106306.75
2073,140708.15625
2074,180283.75
2075,148549.765625
2076,128535.296875
2077,158298.40625
2078,130958.5390625
2079,133376.140625
2080,121893.828125
2081,129575.9453125
2082,141325.8125
2083,142495.359375
2084,113075.359375
2085,125071.0859375
2086,128152.9140625
2087,113276.0703125
2088,89435.0
2089,68169.046875
2090,131071.484375
2091,120235.34375
2092,130025.6875
2093,113527.4765625
2094,125262.3125
2095,149775.96875
2096,80791.140625
2097,91199.6015625
2098,145799.1875
2099,60053.71484375
2100,95445.5625
2101,125665.6484375
2102,115614.6015625
2103,99383.7734375
2104,130291.5859375
2105,123734.8203125
2106,66613.6953125
2107,234981.453125
2108,110182.3828125
2109,116847.9609375
2110,126642.1953125
2111,150343.296875
2112,141796.328125
2113,119059.0625
2114,99764.6171875
2115,155365.171875
2116,120560.4296875
2117,153996.609375
2118,121327.0
2119,101130.9375
2120,114539.578125
2121,79092.8359375
2122,116455.90625
2123,86570.7890625
2124,181883.328125
2125,119311.0703125
2126,154437.671875
2127,155274.125
2128,122888.0234375
2129,108694.8671875
2130,147843.375
2131,143828.609375
2132,116766.5078125
2133,123757.8515625
2134,128498.0703125
2135,98974.9296875
2136,71421.3203125
2137,117372.1171875
2138,133167.984375
2139,157484.71875
2140,140293.34375
2141,147159.578125
2142,126583.4765625
2143,154784.34375
2144,118803.640625
2145,134201.078125
2146,172786.9375
2147,119848.859375
2148,133588.375
2149,147508.203125
2150,215404.21875
2151,112830.515625
2152,181034.671875
2153,178865.171875
2154,107699.6796875
2155,143284.75
2156,255760.765625
2157,226311.0625
2158,236640.546875
2159,209220.375
2160,166356.3125
2161,238002.53125
2162,432552.03125
2163,355935.8125
2164,234551.84375
2165,182214.171875
2166,147602.265625
2167,224554.3125
2168,206755.78125
2169,194047.46875
2170,226088.765625
2171,155320.953125
2172,139426.421875
2173,165996.109375
2174,230072.625
2175,326397.46875
2176,325456.71875
2177,247340.28125
2178,201670.234375
2179,140367.5
2180,233325.90625
2181,189421.765625
2182,225917.5625
2183,188213.328125
2184,125907.171875
2185,100668.1484375
2186,146798.15625
2187,155794.703125
2188,156087.5
2189,212626.546875
2190,83219.7734375
2191,81141.6328125
2192,93749.015625
2193,106409.859375
2194,107255.375
2195,114208.046875
2196,116117.703125
2197,112266.2890625
2198,163417.6875
2199,175961.4375
2200,141584.953125
2201,139694.96875
2202,218767.703125
2203,150732.078125
2204,187087.265625
2205,107458.3359375
2206,148519.984375
2207,216183.734375
2208,268325.21875
2209,222557.296875
2210,126734.3984375
2211,121527.421875
2212,118109.9609375
2213,111108.0234375
2214,121235.2265625
2215,101776.8515625
2216,151264.625
2217,101307.6875
2218,51445.39453125
2219,68335.5546875
2220,55701.85546875
2221,341217.1875
2222,262852.15625
2223,276599.1875
2224,212832.328125
2225,113584.6796875
2226,181697.671875
2227,194015.375
2228,259686.75
2229,245627.9375
2230,156002.28125
2231,210380.28125
2232,186389.96875
2233,156077.578125
2234,246089.828125
2235,232185.203125
2236,265486.71875
2237,340955.46875
2238,205829.140625
2239,106102.921875
2240,157367.03125
2241,166346.8125
2242,126062.2421875
2243,129841.578125
2244,101827.8203125
2245,103999.6328125
2246,145311.78125
2247,117054.78125
2248,130788.4296875
2249,125278.4765625
2250,130329.5625
2251,112831.75
2252,170712.59375
2253,161605.921875
2254,179525.3125
2255,184509.609375
2256,186168.65625
2257,211261.90625
2258,169791.3125
2259,176656.25
2260,160610.484375
2261,183351.71875
2262,212134.4375
2263,348228.21875
2264,431676.5
2265,181506.296875
2266,301287.0
2267,377706.90625
2268,408797.84375
2269,148292.359375
2270,182215.59375
2271,223855.765625
2272,189356.921875
2273,163391.09375
2274,174083.75
2275,175865.90625
2276,184835.703125
2277,185530.203125
2278,149702.90625
2279,131576.0
2280,119356.921875
2281,170664.078125
2282,186137.28125
2283,102679.578125
2284,114012.78125
2285,153120.96875
2286,120774.671875
2287,359898.03125
2288,275732.8125
2289,412933.40625
2290,476818.84375
2291,322940.8125
2292,435279.75
2293,501042.8125
2294,475835.71875
2295,435744.75
2296,263865.4375
2297,320614.34375
2298,323133.90625
2299,402402.875
2300,355940.75
2301,275504.5
2302,240748.171875
2303,246320.0625
2304,255366.390625
2305,179776.34375
2306,174209.375
2307,187733.796875
2308,215983.203125
2309,285958.71875
2310,220417.625
2311,200254.890625
2312,167994.921875
2313,173395.546875
2314,167230.4375
2315,177671.015625
2316,193931.140625
2317,183499.640625
2318,179729.84375
2319,173554.625
2320,188812.484375
2321,249271.890625
2322,165444.90625
2323,179806.046875
2324,162479.0625
2325,207282.6875
2326,157643.796875
2327,214965.78125
2328,232122.96875
2329,181352.125
2330,174574.4375
2331,364756.53125
2332,413852.0
2333,322064.8125
2334,255551.359375
2335,258899.109375
2336,328384.71875
2337,222668.40625
2338,286676.46875
2339,206457.5
2340,395446.34375
2341,209401.171875
2342,233903.21875
2343,222789.796875
2344,226369.90625
2345,240986.46875
2346,221436.125
2347,208205.140625
2348,235146.4375
2349,183458.15625
2350,289378.125
2351,254912.3125
2352,246066.65625
2353,248303.78125
2354,130488.2265625
2355,144641.265625
2356,156050.515625
2357,185230.421875
2358,195316.25
2359,126823.765625
2360,115124.5625
2361,142329.4375
2362,274488.5
2363,146245.828125
2364,158334.96875
2365,224396.5625
2366,201337.15625
2367,215951.921875
2368,217078.21875
2369,210825.859375
2370,175671.0625
2371,181907.171875
2372,202531.953125
2373,287116.96875
2374,345140.1875
2375,261787.96875
2376,288766.875
2377,402244.34375
2378,144165.484375
2379,202748.015625
2380,148270.578125
2381,159856.390625
2382,191627.625
2383,198555.546875
2384,249740.78125
2385,160540.484375
2386,135414.3125
2387,139496.25
2388,101721.7421875
2389,123776.828125
2390,151933.375
2391,143702.25
2392,113711.203125
2393,167392.21875
2394,146987.34375
2395,210936.578125
2396,138805.359375
2397,202645.296875
2398,137776.546875
2399,58148.21484375
2400,54951.60546875
2401,103507.21875
2402,140307.203125
2403,134953.9375
2404,145797.03125
2405,158915.4375
2406,142059.453125
2407,125884.953125
2408,140024.03125
2409,118534.1796875
2410,161033.65625
2411,121289.046875
2412,155066.015625
2413,133029.609375
2414,145251.0625
2415,139881.875
2416,134077.234375
2417,137187.546875
2418,129781.0703125
2419,124860.7578125
2420,124766.03125
2421,146002.609375
2422,117740.578125
2423,121363.875
2424,154799.078125
2425,227011.0625
2426,125721.90625
2427,143665.703125
2428,171487.015625
2429,117311.1484375
2430,133496.96875
2431,111710.8359375
2432,142299.640625
2433,148692.15625
2434,139263.578125
2435,150941.265625
2436,106433.984375
2437,109681.984375
2438,124298.8125
2439,106327.609375
2440,119088.1875
2441,80988.875
2442,87303.3359375
2443,121931.953125
2444,121205.9375
2445,77396.984375
2446,140823.765625
2447,184472.53125
2448,126938.21875
2449,93541.4375
2450,138610.1875
2451,119584.5390625
2452,206837.75
2453,92823.5390625
2454,131691.71875
2455,120126.390625
2456,139939.96875
2457,136305.921875
2458,127369.1015625
2459,106648.578125
2460,137786.375
2461,117289.4140625
2462,135691.90625
2463,128251.890625
2464,173371.390625
2465,130642.9609375
2466,112449.40625
2467,141909.046875
2468,70227.0234375
2469,64950.61328125
2470,175912.46875
2471,222344.140625
2472,152109.359375
2473,126288.7265625
2474,90126.1796875
2475,223097.4375
2476,111257.28125
2477,124931.8671875
2478,156344.015625
2479,110123.4375
2480,159876.828125
2481,124401.1171875
2482,128564.09375
2483,106994.875
2484,124028.4453125
2485,125111.3203125
2486,168997.875
2487,189008.53125
2488,163894.9375
2489,157476.875
2490,164056.65625
2491,98459.5390625
2492,176458.6875
2493,140761.703125
2494,146362.0625
2495,77017.4921875
2496,252802.453125
2497,150463.734375
2498,109783.546875
2499,100389.9921875
2500,127107.9140625
2501,141633.46875
2502,151770.1875
2503,88154.96875
2504,170852.0625
2505,226950.40625
2506,249982.421875
2507,300733.03125
2508,253052.15625
2509,213723.78125
2510,211302.40625
2511,172752.5
2512,205577.0625
2513,211274.84375
2514,262932.15625
2515,149925.890625
2516,172634.84375
2517,140633.4375
2518,143024.75
2519,231290.40625
2520,193563.0
2521,187090.21875
2522,228171.875
2523,117620.1015625
2524,138871.53125
2525,145653.15625
2526,142465.875
2527,109066.8515625
2528,131003.4453125
2529,134475.984375
2530,124713.109375
2531,246544.03125
2532,226130.34375
2533,195081.640625
2534,215998.78125
2535,323990.5
2536,231855.75
2537,241855.015625
2538,178154.734375
2539,188630.234375
2540,174735.6875
2541,177133.765625
2542,164469.625
2543,125916.265625
2544,133024.890625
2545,129112.390625
2546,124864.46875
2547,136795.828125
2548,149445.8125
2549,159643.1875
2550,320796.28125
2551,137200.53125
2552,132878.5625
2553,72918.765625
2554,105971.3125
2555,119419.6328125
2556,103257.25
2557,102619.7890625
2558,165588.984375
2559,140433.78125
2560,145290.15625
2561,144495.71875
2562,143186.859375
2563,157878.015625
2564,196851.953125
2565,149038.125
2566,169458.765625
2567,126481.4921875
2568,198938.90625
2569,204543.53125
2570,127000.8046875
2571,198836.859375
2572,171314.859375
2573,206782.578125
2574,265019.71875
2575,137619.609375
2576,126180.0234375
2577,165002.09375
2578,83790.34375
2579,62633.13671875
2580,101058.4609375
2581,103234.21875
2582,100525.84375
2583,265167.0625
2584,157117.96875
2585,183560.953125
2586,210949.390625
2587,201602.609375
2588,156704.15625
2589,151204.703125
2590,204643.75
2591,209375.40625
2592,210350.078125
2593,244257.15625
2594,175515.671875
2595,200596.78125
2596,314257.71875
2597,187714.96875
2598,286457.3125
2599,329083.71875
2600,184456.8125
2601,154747.953125
2602,77322.7109375
2603,96743.65625
2604,88598.75
2605,74050.8984375
2606,147235.0625
2607,189582.015625
2608,187975.390625
2609,165985.140625
2610,120202.328125
2611,115675.921875
2612,157363.375
2613,130047.8125
2614,123078.375
2615,155695.578125
2616,144094.65625
2617,171613.9375
2618,216714.265625
2619,171585.703125
2620,182469.984375
2621,181462.71875
2622,180114.171875
2623,249139.609375
2624,281637.59375
2625,348712.875
2626,174277.09375
2627,172063.671875
2628,469828.65625
2629,589625.75
2630,381469.5
2631,483436.46875
2632,449835.6875
2633,324717.21875
2634,390361.3125
2635,156992.90625
2636,170357.8125
2637,172279.625
2638,267316.34375
2639,188464.984375
2640,153486.328125
2641,102461.5390625
2642,197688.53125
2643,100795.765625
2644,119118.9453125
2645,105347.9453125
2646,94408.9765625
2647,97032.4375
2648,143205.671875
2649,151306.28125
2650,147275.484375
2651,142298.0625
2652,408567.21875
2653,231871.1875
2654,256536.0
2655,414300.25
2656,313983.28125
2657,335817.40625
2658,292550.25
2659,320583.0
2660,349649.34375
2661,379195.71875
2662,374827.375
2663,264469.34375
2664,272302.78125
2665,336099.5625
2666,285377.96875
2667,168536.84375
2668,175615.609375
2669,178476.453125
2670,293393.25
2671,181906.421875
2672,186685.90625
2673,214737.296875
2674,214985.921875
2675,169235.796875
2676,179972.03125
2677,193767.359375
2678,251267.8125
2679,280477.71875
2680,271171.03125
2681,436148.5
2682,350491.90625
2683,551307.125
2684,323330.90625
2685,372982.8125
2686,241777.390625
2687,344371.59375
2688,223347.625
2689,213040.015625
2690,475146.9375
2691,192514.234375
2692,123686.03125
2693,194774.53125
2694,133399.40625
2695,189037.015625
2696,179737.34375
2697,188071.359375
2698,185710.328125
2699,171430.46875
2700,153927.625
2701,142239.140625
2702,105511.0703125
2703,117782.078125
2704,148727.703125
2705,122176.8671875
2706,117858.921875
2707,127536.7734375
2708,138087.140625
2709,112517.40625
2710,128993.84375
2711,302885.6875
2712,421582.03125
2713,163596.59375
2714,149111.640625
2715,170327.34375
2716,145469.78125
2717,187959.046875
2718,229022.09375
2719,159417.59375
2720,168395.296875
2721,139094.875
2722,161494.96875
2723,144152.859375
2724,132376.890625
2725,135980.328125
2726,144685.046875
2727,174140.53125
2728,169443.0
2729,156627.984375
2730,144654.84375
2731,133960.625
2732,121373.1015625
2733,160862.28125
2734,136076.703125
2735,139727.28125
2736,142068.09375
2737,126900.109375
2738,132088.5
2739,160874.65625
2740,139633.4375
2741,146753.453125
2742,151605.640625
2743,138414.71875
2744,162118.046875
2745,144103.953125
2746,138879.015625
2747,150627.625
2748,130509.3359375
2749,130129.3125
2750,143821.046875
2751,134663.671875
2752,196236.203125
2753,160983.34375
2754,209320.9375
2755,130915.8359375
2756,98707.640625
2757,70777.859375
2758,86117.40625
2759,164310.671875
2760,132080.78125
2761,141023.046875
2762,143975.234375
2763,179001.140625
2764,144387.78125
2765,281138.15625
2766,137082.09375
2767,90721.296875
2768,136915.140625
2769,133057.859375
2770,141297.21875
2771,110405.7109375
2772,109211.3828125
2773,160689.765625
2774,140186.09375
2775,110658.3828125
2776,129322.0078125
2777,138078.5625
2778,116704.6640625
2779,118850.3828125
2780,97353.78125
2781,96796.1484375
2782,86945.8671875
2783,113501.953125
2784,121865.3828125
2785,132796.84375
2786,79197.7265625
2787,123082.9140625
2788,71090.796875
2789,205608.359375
2790,89529.3359375
2791,113262.515625
2792,33246.84375
2793,172164.640625
2794,112159.140625
2795,120853.421875
2796,103903.078125
2797,206063.203125
2798,128387.703125
2799,114104.75
2800,56576.57421875
2801,117319.2734375
2802,138398.5625
2803,170443.890625
2804,135662.84375
2805,98952.5546875
2806,72606.484375
2807,157200.65625
2808,155354.625
2809,135949.25
2810,133291.65625
2811,162463.578125
2812,146391.546875
2813,171387.265625
2814,145700.78125
2815,95900.2109375
2816,224137.015625
2817,149905.5625
2818,136030.53125
2819,162759.53125
2820,135974.171875
2821,91187.9375
2822,200870.6875
2823,296690.78125
2824,197535.21875
2825,169290.609375
2826,133249.21875
2827,135684.59375
2828,225522.265625
2829,213076.859375
2830,239486.828125
2831,180943.125
2832,240559.828125
2833,303544.90625
2834,212117.921875
2835,214894.59375
2836,184782.796875
2837,158483.796875
2838,154787.375
2839,176165.421875
2840,201939.4375
2841,206449.5
2842,220803.578125
2843,162292.203125
2844,155717.828125
2845,118783.0234375
2846,208714.6875
2847,206368.03125
2848,230362.625
2849,202547.015625
2850,277177.8125
2851,226281.875
2852,225988.140625
2853,240955.5625
2854,140838.71875
2855,206106.96875
2856,199579.15625
2857,182060.0625
2858,208352.53125
2859,137456.828125
2860,126527.5078125
2861,127781.0078125
2862,186907.875
2863,121404.0390625
2864,247565.34375
2865,144234.234375
2866,134589.46875
2867,102069.84375
2868,93446.28125
2869,115461.890625
2870,128577.5390625
2871,82482.859375
2872,45903.953125
2873,96927.2265625
2874,141398.8125
2875,118585.7734375
2876,164738.9375
2877,136278.765625
2878,181425.90625
2879,137087.171875
2880,97353.375
2881,148519.71875
2882,169483.671875
2883,184058.71875
2884,189760.4375
2885,189399.359375
2886,233112.125
2887,98767.953125
2888,131648.03125
2889,44901.88671875
2890,83376.4609375
2891,136731.59375
2892,27660.021484375
2893,94837.96875
2894,58235.9765625
2895,307635.375
2896,284886.125
2897,205472.078125
2898,147479.4375
2899,223634.515625
2900,158065.390625
2901,218154.359375
2902,198623.828125
2903,335116.4375
2904,368051.8125
2905,90978.21875
2906,201300.375
2907,105483.7734375
2908,134861.09375
2909,140899.28125
2910,77820.421875
2911,75746.2109375
2912,145501.9375
2913,76344.609375
2914,69067.5703125
2915,79229.296875
2916,73976.8046875
2917,153075.96875
2918,114660.984375
2919,225877.765625
