Id,SalePrice
2170,236040.1875
2171,152236.078125
2172,141626.671875
2173,173010.984375
2174,228663.375
2175,294395.71875
2176,289909.65625
2177,246714.75
2178,213427.03125
2179,140565.125
2180,175629.140625
2181,188134.28125
2182,223922.859375
2183,198693.171875
2184,131161.4375
2185,124558.7265625
2186,143329.828125
2187,156089.296875
2188,154441.171875
2189,226559.5625
2190,84904.140625
2191,83227.109375
2192,87582.171875
2193,104849.7578125
2194,105711.3515625
2195,112783.53125
2196,105709.765625
2197,112602.1640625
2198,144208.4375
2199,160988.203125
2200,145178.21875
2201,144056.015625
2202,234984.125
2203,174219.609375
2204,210060.5
2205,108933.1328125
2206,145605.4375
2207,226011.265625
2208,238253.046875
2209,204976.921875
2210,128973.8125
2211,117403.671875
2212,111726.46875
2213,103186.6171875
2214,137602.921875
2215,103172.921875
2216,133500.53125
2217,66949.1640625
2218,62672.68359375
2219,58621.89453125
2220,75723.640625
2221,345302.5625
2222,271761.3125
2223,284316.3125
2224,197719.5625
2225,125227.703125
2226,193481.640625
2227,189690.21875
2228,260551.671875
2229,240353.640625
2230,159062.21875
2231,205971.53125
2232,182314.953125
2233,176176.78125
2234,229656.078125
2235,212441.109375
2236,279583.5
2237,378770.84375
2238,209049.65625
2239,94027.828125
2240,157748.734375
2241,154004.875
2242,130271.171875
2243,125674.6640625
2244,97268.8359375
2245,100739.2265625
2246,145864.609375
2247,102829.6328125
2248,126456.0703125
2249,127549.4921875
2250,135185.0
2251,124685.9140625
2252,165807.65625
2253,152962.625
2254,172996.03125
2255,188681.03125
2256,186009.5625
2257,207139.78125
2258,170964.40625
2259,174636.515625
2260,160337.6875
2261,200797.3125
2262,212907.890625
2263,330002.5
2264,410632.34375
2265,163249.53125
2266,288503.84375
2267,390421.3125
2268,357112.125
2269,152667.796875
2270,182462.484375
2271,253565.75
2272,211142.390625
2273,160468.09375
2274,172989.46875
2275,163104.109375
2276,193024.59375
2277,176981.203125
2278,157298.859375
2279,136711.453125
2280,126032.640625
2281,167164.8125
2282,176218.171875
2283,96415.046875
2284,116275.75
2285,142517.140625
2286,127479.9765625
2287,338389.8125
2288,279426.90625
2289,375802.78125
2290,490966.78125
2291,315877.125
2292,424479.375
2293,459518.1875
2294,481081.03125
2295,458202.25
2296,284652.5625
2297,306714.0
2298,279498.0625
2299,421935.625
2300,338721.90625
2301,283083.125
2302,234430.125
2303,237870.9375
2304,250095.125
2305,173285.5625
2306,173431.4375
2307,174930.71875
2308,212769.953125
2309,282118.34375
2310,211593.03125
2311,199943.109375
2312,190304.0
2313,170624.578125
2314,165694.421875
2315,172520.515625
2316,184956.359375
2317,181164.703125
2318,174777.6875
2319,166716.5625
2320,177458.375
2321,242271.671875
2322,169854.046875
2323,183258.890625
2324,178019.9375
2325,213430.890625
2326,170440.328125
2327,218289.828125
2328,237233.734375
2329,181511.515625
2330,175709.5
2331,394010.40625
2332,462714.25
2333,332564.9375
2334,257822.078125
2335,256741.46875
2336,352590.84375
2337,204553.453125
2338,266890.59375
2339,218858.859375
2340,408370.375
2341,204880.5
2342,226814.25
2343,223052.21875
2344,229991.765625
2345,245582.265625
2346,220415.046875
2347,203040.34375
2348,247486.84375
2349,170448.140625
2350,287768.59375
2351,252250.203125
2352,233691.140625
2353,235666.34375
2354,120468.5625
2355,142687.1875
2356,152602.84375
2357,192153.84375
2358,193005.671875
2359,125511.2890625
2360,122843.3828125
2361,139189.3125
2362,251381.203125
2363,139866.9375
2364,152213.5
2365,216834.71875
2366,197790.0
2367,229901.0625
2368,207248.390625
2369,211924.421875
2370,170255.3125
2371,168001.171875
2372,190721.359375
2373,271612.46875
2374,304772.46875
2375,252700.375
2376,291612.6875
2377,340933.25
2378,143212.109375
2379,197104.28125
2380,142405.671875
2381,158734.9375
2382,195702.1875
2383,200341.46875
2384,245645.515625
2385,155314.34375
2386,133642.515625
2387,141926.796875
2388,96592.0859375
2389,123427.515625
2390,147967.03125
2391,138544.21875
2392,119126.5390625
2393,167757.515625
2394,140690.75
2395,197819.765625
2396,139941.421875
2397,215271.234375
2398,129495.7421875
2399,59428.93359375
2400,56246.62890625
2401,116419.53125
2402,136976.546875
2403,128504.1953125
2404,141673.34375
2405,159764.21875
2406,136876.890625
2407,128288.46875
2408,142071.296875
2409,130895.84375
2410,167046.375
2411,117533.859375
2412,155996.296875
2413,134908.09375
2414,147197.59375
2415,128684.6171875
2416,126509.6484375
2417,132819.359375
2418,130851.7890625
2419,131430.828125
2420,114557.5703125
2421,154770.71875
2422,120996.375
2423,124252.3046875
2424,153405.625
2425,199790.46875
2426,117473.5390625
2427,142011.1875
2428,177263.5625
2429,124139.4453125
2430,131243.078125
2431,113682.734375
2432,141136.03125
2433,145540.09375
2434,137629.328125
2435,142128.84375
2436,110761.0
2437,107192.015625
2438,125779.5234375
2439,105405.2265625
2440,120837.1484375
2441,102376.4296875
2442,98890.328125
2443,114620.0
2444,120628.2265625
2445,79633.1015625
2446,130457.6484375
2447,179470.9375
2448,146040.390625
2449,108940.828125
2450,157056.625
2451,129505.4296875
2452,204285.890625
2453,103858.6640625
2454,115742.796875
2455,108914.9296875
2456,128130.6796875
2457,120495.9453125
2458,109799.53125
2459,111553.1328125
2460,135889.109375
2461,116451.2890625
2462,122835.8671875
2463,117553.25
2464,184530.90625
2465,127092.0546875
2466,116331.1796875
2467,145516.828125
2468,78034.71875
2469,78885.1328125
2470,182293.0
2471,210369.4375
2472,171457.984375
2473,126671.1953125
2474,87863.65625
2475,221130.84375
2476,109384.7890625
2477,125958.359375
2478,162053.875
2479,101573.390625
2480,151583.9375
2481,126834.0546875
2482,132481.03125
2483,114108.1171875
2484,123001.59375
2485,129319.4296875
2486,148603.375
2487,209834.75
2488,161527.953125
2489,143734.0625
2490,151704.3125
2491,81778.8125
2492,183247.21875
2493,136523.375
2494,167325.40625
2495,89613.203125
2496,243328.109375
2497,159768.875
2498,108773.0546875
2499,91370.390625
2500,122594.0625
2501,133421.203125
2502,136775.71875
2503,96584.1328125
2504,203293.15625
2505,228416.40625
2506,277055.125
2507,299690.25
2508,277789.15625
2509,219956.796875
2510,226642.453125
2511,177285.015625
2512,206094.203125
2513,220092.546875
2514,260878.8125
2515,147151.125
2516,162943.21875
2517,141953.359375
2518,151601.5
2519,229432.859375
2520,208118.984375
2521,186945.0
2522,233159.078125
2523,125421.515625
2524,136838.21875
2525,145776.890625
2526,134914.0
2527,119406.625
2528,130858.75
2529,135265.015625
2530,120065.7734375
2531,263560.5
2532,229295.953125
2533,198047.078125
2534,234643.0625
2535,313969.375
2536,240426.5
2537,227574.40625
2538,178240.359375
2539,186768.875
2540,169268.828125
2541,183537.390625
2542,156981.875
2543,129168.0625
2544,141333.640625
2545,123166.90625
2546,145829.578125
2547,134648.53125
2548,147656.109375
2549,164164.703125
2550,256170.484375
2551,143914.046875
2552,126874.8671875
2553,78527.03125
2554,116220.8203125
2555,117096.78125
2556,99053.828125
2557,107034.6796875
2558,167417.640625
2559,133322.859375
2560,133892.6875
2561,147524.4375
2562,125533.8515625
2563,141716.703125
2564,171531.3125
2565,144862.640625
2566,171753.1875
2567,123298.9921875
2568,190323.234375
2569,208070.5625
2570,131699.40625
2571,179819.859375
2572,184393.03125
2573,219985.359375
2574,277755.5
2575,121382.1171875
2576,123773.8671875
2577,155561.203125
2578,92185.78125
2579,56580.19140625
2580,125345.1640625
2581,126843.40625
2582,99972.78125
2583,295122.625
2584,162219.21875
2585,183866.0625
2586,224931.171875
2587,212297.640625
2588,160886.015625
2589,142846.015625
2590,205706.859375
2591,236596.21875
2592,210821.53125
2593,251332.5
2594,176195.734375
2595,211213.125
2596,351391.3125
2597,186422.65625
2598,281634.0
2599,265199.90625
2600,168469.1875
2601,142699.140625
2602,80525.6640625
2603,94316.328125
2604,87654.53125
2605,70809.296875
2606,144976.03125
2607,185566.921875
2608,190517.484375
2609,164788.140625
2610,111155.0078125
2611,149248.6875
2612,150313.84375
2613,133483.421875
2614,130424.8515625
2615,146823.75
2616,139806.59375
2617,176329.328125
2618,196234.015625
2619,216067.96875
2620,184719.234375
2621,177556.59375
2622,181531.875
2623,250717.125
2624,293255.96875
2625,331723.4375
2626,171108.265625
2627,185581.734375
2628,457149.28125
2629,535204.625
2630,344770.53125
2631,455262.28125
2632,497189.71875
2633,308120.4375
2634,397516.6875
2635,158364.296875
2636,193228.6875
2637,185424.734375
2638,252125.1875
2639,196691.203125
2640,152450.3125
2641,107874.125
2642,188039.125
2643,115471.171875
2644,119833.8984375
2645,99597.4921875
2646,91760.9609375
2647,98883.8125
2648,137976.421875
2649,143778.75
2650,140042.671875
2651,142300.5625
2652,425610.375
2653,225669.65625
2654,255326.828125
2655,368489.125
2656,298517.96875
2657,326136.65625
2658,283741.0625
2659,324730.75
2660,327630.0
2661,322407.78125
2662,336420.4375
2663,279819.34375
2664,276258.53125
2665,305784.4375
2666,285993.1875
2667,163255.3125
2668,175273.796875
2669,173282.015625
2670,285528.5625
2671,177974.203125
2672,171238.5
2673,209888.859375
2674,198666.109375
2675,166294.125
2676,178369.671875
2677,187268.515625
2678,245836.421875
2679,293753.03125
2680,284097.84375
2681,454385.28125
2682,352885.0625
2683,518879.5625
2684,320267.5
2685,368111.71875
2686,261929.546875
2687,318566.21875
2688,213911.078125
2689,211474.0
2690,464009.40625
2691,193883.6875
2692,123984.7578125
2693,196154.671875
2694,117514.1484375
2695,183038.5
2696,177963.796875
2697,183773.125
2698,197686.6875
2699,178051.5625
2700,162443.421875
2701,146639.109375
2702,121582.4921875
2703,122043.9296875
2704,142056.71875
2705,122840.03125
2706,118825.796875
2707,134241.515625
2708,133014.828125
2709,108364.359375
2710,124356.7109375
2711,277702.96875
2712,374230.84375
2713,162474.390625
2714,149379.453125
2715,174523.84375
2716,155931.03125
2717,185374.96875
2718,227136.1875
2719,148848.125
2720,176464.359375
2721,135537.109375
2722,154836.9375
2723,140027.34375
2724,131313.40625
2725,138761.46875
2726,147944.734375
2727,171921.15625
2728,169828.984375
2729,146355.140625
2730,142562.796875
2731,123026.8203125
2732,124966.8515625
2733,157392.546875
2734,147279.78125
2735,132593.546875
2736,144538.015625
2737,124798.8359375
2738,131307.734375
2739,163579.859375
2740,139891.953125
2741,139823.734375
2742,155079.59375
2743,146210.53125
2744,147774.640625
2745,132366.921875
2746,136202.640625
2747,151187.59375
2748,128829.078125
2749,136662.953125
2750,131185.15625
2751,132700.328125
2752,220557.71875
2753,155778.6875
2754,192495.015625
2755,125841.5703125
2756,90200.484375
2757,66838.1328125
2758,77611.7578125
2759,160219.25
2760,145209.984375
2761,145666.703125
2762,136250.0
2763,188946.375
2764,147167.484375
2765,298613.46875
2766,137180.171875
2767,90430.4765625
2768,129110.296875
2769,141230.90625
2770,145204.75
2771,110704.3671875
2772,118093.296875
2773,144223.65625
2774,135876.375
2775,125268.3203125
2776,145071.0
2777,140499.265625
2778,117409.390625
2779,120157.375
2780,108800.5625
2781,100501.625
2782,92293.4140625
2783,100412.296875
2784,121295.2578125
2785,125140.9921875
2786,73646.3828125
2787,112999.015625
2788,71731.59375
2789,187228.890625
2790,90204.2578125
2791,116377.9140625
2792,49595.453125
2793,176196.9375
2794,90479.890625
2795,110534.46875
2796,107544.3828125
2797,214609.359375
2798,121453.328125
2799,118481.6328125
2800,68500.4296875
2801,113390.734375
2802,124432.3125
2803,157113.546875
2804,141140.4375
2805,97751.203125
2806,77152.015625
2807,157064.03125
2808,149753.484375
2809,134925.578125
2810,135027.09375
2811,163574.578125
2812,141875.15625
2813,146492.0625
2814,150896.453125
2815,90825.171875
2816,247446.734375
2817,156257.3125
2818,130573.234375
2819,182901.203125
2820,135862.421875
2821,102900.21875
2822,206371.046875
2823,250733.296875
2824,190172.359375
2825,149055.34375
2826,125808.1171875
2827,138697.640625
2828,219885.421875
2829,190524.96875
2830,235021.171875
2831,185047.375
2832,239918.59375
2833,277198.09375
2834,208041.96875
2835,218581.578125
2836,189981.84375
2837,161001.140625
2838,145540.8125
2839,183285.09375
2840,199713.671875
2841,207467.890625
2842,222121.65625
2843,153050.8125
2844,153602.34375
2845,118686.6796875
2846,213654.5
2847,202560.078125
2848,216180.875
2849,208967.421875
2850,275040.46875
2851,238847.65625
2852,229804.8125
2853,236907.328125
2854,137457.734375
2855,211983.828125
2856,201781.640625
2857,184766.78125
2858,210914.296875
2859,133782.203125
2860,124820.953125
2861,138647.828125
2862,200635.859375
2863,111590.0078125
2864,274578.71875
2865,140175.40625
2866,133430.734375
2867,98538.1875
2868,89804.1796875
2869,123636.859375
2870,139887.5625
2871,97905.9453125
2872,54423.1796875
2873,98453.2734375
2874,147452.59375
2875,111157.953125
2876,159052.140625
2877,138234.203125
2878,171823.90625
2879,134380.3125
2880,103491.0546875
2881,150520.046875
2882,167844.5
2883,189183.203125
2884,199426.484375
2885,206404.34375
2886,215895.609375
2887,106884.8359375
2888,122886.5
2889,51282.2578125
2890,86169.234375
2891,139953.1875
2892,45901.8046875
2893,103789.6328125
2894,49579.58203125
2895,320907.71875
2896,311543.40625
2897,207716.421875
2898,149287.734375
2899,227127.4375
2900,155865.109375
2901,212440.40625
2902,178865.8125
2903,342960.78125
2904,345042.84375
2905,102528.671875
2906,202884.734375
2907,117983.859375
2908,133804.6875
2909,144384.390625
2910,84315.8984375
2911,79183.7734375
2912,142510.890625
2913,87230.578125
2914,77767.375
2915,80800.03125
2916,85658.78125
2917,174002.859375
2918,107390.1171875
2919,224835.5
